Code,Term,drugsubstancename,Observations,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,EmisCodeCategoryId,2001_census_16_grouping,2001_census_6_grouping,medicine,Source
5328451000006110,Isomerism of right atrial appendage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328521000006119,Obstructive Eustachian valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328931000006111,Primum atrial septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328951000006116,Partial atrioventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328971000006114,ASD1 - Primum atrial septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5329031000006119,Straddling tricuspid valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5329941000006113,Ebstein's anomaly of common atrioventricular valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331431000006113,Left ventricular outflow tract abnormality,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332051000006117,Absent pulmonary valve syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332601000006113,Pulmonary sling,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2960391000006112,Congenital aortic regurgitation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3022131000006119,CTx - Cardiac transplant,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15055931000006116,Myocardial ischaemia of ventricular septum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15056001000006116,Anteroseptal myocardial ischaemia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7084301000006117,Hypertensive left ventricular hypertrophy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7301671000006119,Left superior caval vein persisting to coronary sinus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7301691000006118,Left superior vena cava persisting to coronary sinus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7308101000006113,Left superior caval vein (SVC) persisting to left sided atrium,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7332061000006119,Functionally univentricular heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7360591000006111,Right-left orientation of bicuspid aortic valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3234141000006111,Congenital stenosis of superior vena cava,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7475211000006111,Anomalous origin of coronary artery from aortic sinus to right of nonfacing aortic sinus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3285001000006119,Congenital atresia of cardiac vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2611481000006111,Congenital absence of pulmonary valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3636685018,Haemodynamically insignificant ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
505081012,Duroziez's disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13961351000006116,Acute STEMI (ST elevation myocardial infarction) due to distal RCA (right coronary artery) occlusion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13961421000006119,Acute ST segment elevation myocardial infarction due to occlusion of marginal branch of right coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13971301000006111,Low output heart failure due to and following Fontan operation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13971361000006112,Perimembranous inlet ventricular septal defect,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3951991000006119,"Angina, class IV",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14145451000006115,Acute STEMI (ST segment elevation myocardial infarction) of apex of heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3959591000006113,RV hypertrophy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4014291000006111,Congenital enlarged aortic valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4019131000006117,Aberrant subclavian artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8030441000006119,Hypertensive heart AND chronic kidney disease stage 2,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2692271000006117,Congenital hypoplasia of ascending aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2739271000006114,Congenital insufficiency of pulmonary valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
574811000006115,Common aorto-pulmonary trunk NOS,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4663811000006112,Xenotransplant of heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313377017,Supernumerary cusps of the mitral valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
313469015,Persistent aortic arch convolutions,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056461000006113,MI - Silent myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5056951000006117,Pericarditis following myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5057571000006117,Cardiac transplant rejection,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5327641000006114,Mirror-imaged heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5328781000006110,Left atrial hypoplasia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5329071000006116,Double orifice of tricuspid valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5329491000006110,Atrioventricular septal defect - isolated ventricular component,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5330291000006116,Straddling right atrioventricular valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5330351000006116,Ebstein's anomaly of right atrioventricular valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5330911000006118,Tetralogy of Fallot with pulmonary atresia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331181000006119,RVOT - Right ventricular outflow tract abnormality,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5331641000006118,Muscular ventricular septal defect in inlet septum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332141000006115,Eccentric opening of aortic valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332711000006115,Congenital aneurysm of ascending aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5332851000006113,Cervical aortic arch,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
377728013,Postductal interruption of aorta,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14504241000006118,Chronic rheumatic mitral valvulitis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15055711000006112,Old infarct of myocardium of apex of heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3081991000006119,Pulmonary artery congenital abnormality,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3082011000006119,Pulmonary artery abnormality,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14856811000006118,Recurrent angina following placement of coronary artery stent,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
229601000006112,Persistent left posterior cardinal vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6601131000006115,CT - Coronary thrombosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7275961000006118,Acute on chronic diastolic heart failure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7370201000006113,Atrioventricular septal defect with atrioventricular valve regurgitation through left septal commissure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2581861000006110,Hypertensive heart disease with congestive heart failure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3339391000006110,Congenital malposition of cardiac apex,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3508651000006113,HLH - Hypoplastic left heart syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3508661000006110,HLHS - Hypoplastic left heart syndrome,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3594351000006110,Congenital valvular pulmonic stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7855741000006112,Atherosclerosis of autologous coronary artery bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8228251000006114,Azygos continuation of inferior vena cava to left superior vena cava,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3698171000006117,Common arterial trunk and common origin of pulmonary arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3711921000006115,Kommerell's diverticulum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3711931000006117,Thoracic aorta diverticulum,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8234361000006112,Atrioventricular septal defect with balanced ventricles,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3842421000006111,Congestive rheumatic heart failure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13935201000006115,Acute apical myocardial infarction of heart,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3886061000006119,Left-sided heart failure,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14136911000006116,Ascending aortic aneurysm and bicuspid aortic valve,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
149909014,Chronic rheumatic mediastinopericarditis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15013301000006118,Proximal RCA (right coronary artery) stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7508001000006112,CABG (Coronary artery bypass grafting) planned,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8024001000006117,Acute coronary artery occlusion not resulting in myocardial infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13961391000006110,Occlusion of marginal branch of right coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15013331000006114,Mid RCA (right coronary artery) stenosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15013391000006113,Stenosis of posterior lateral branch of right coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15020661000006112,Stenosis of mid portion of circumflex branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15020691000006116,Stenosis of distal portion of circumflex branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7261421000006113,Arteriosclerosis of autologous vein coronary artery bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7951271000006116,Haemorrhage of medulla oblongata,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4056941000006114,Brain stem hemorrhage,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14452581000006115,Occlusion of right posterior communicating artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14452791000006113,Embolism of left carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3510818013,Acute cerebral ischemia,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011181000006113,LI - Lacunar infarction,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492491000006110,Cerebrovascular accident due to thrombosis of right vertebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14453431000006112,Bilateral embolism of cerebellar arteries,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14742481000006110,Asymptomatic occlusion of intracranial vertebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5009091000006112,Infarction of optic radiation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194341000006119,Acute stroke due to occlusion of right middle cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3510959018,Lacunar ataxic hemiparesis of left nondominant side,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194151000006115,Acute cerebrovascular accident due to occlusion of left posterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194161000006118,Acute stroke due to occlusion of left posterior cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14492481000006112,Stroke due to thrombosis of right cerebellar artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194651000006114,Acute stroke of brainstem,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7855721000006117,Stroke and migraine,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3636970014,Occlusion of left middle cerebral artery by embolus,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13909891000006118,Cerebral ischaemic stroke due to hypercoagulable state,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14194981000006114,Acute stroke due to embolism of left middle cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4057041000006110,Brain stem stroke,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4057051000006112,Infarction of brain stem,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
15059751000006111,Ischaemic ulcer of left foot due to atherosclerotic disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12125761000006117,Bilateral atherosclerosis of lower limbs with gangrene,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
84781000006112,Type I diabetes mellitus with peripheral angiopathy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6632251000006115,Peripheral angiopathy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
9478171000006111,Pain at rest of left lower limb co-occurrent and due to atherosclerosis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5011531000006115,Vertebrobasilar territory transient ischemic attack,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3517034010,Transient ischemic attack clinical management plan,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3522691000006112,Cerebrovascular lesion,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5496991000006110,History of cardiovascular disease,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2664231000006114,"Coronary artery bypass with autogenous graft, three grafts",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12119491000006110,Bypass of popliteal artery by anastomosis of popliteal artery to dorsalis pedis artery using vein graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12120171000006119,Revision of bypass of femoral artery with anastomosis of femoral artery to femoral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12120191000006118,Revision of bypass of femoral artery with anastomosis of femoral artery to femoral artery using prosthesis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14444661000006119,Coronary artery bypass grafting using free right internal thoracic artery graft from aorta to posterolateral branch of circumflex branch of left coronary artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14056221000006114,CAVG - coronary artery vein graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4666391000006119,Axillo-unifemoral polytetrafluoroethylene bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4666711000006113,Percutaneous embolectomy of aortoiliac segment,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3511945019,Fluoroscopic angioplasty of right iliac artery and insertion of stent,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048271000006119,CIA - Balloon angioplasty of the common iliac artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048561000006111,Percutaneous balloon angioplasty of profunda femoris,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5050001000006119,Femfem X over - femorofemoral crossover bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2884421000006115,Coronary atherectomy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3130801000006113,"Coronary artery bypass with autogenous graft, four grafts",,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6694501000006115,Femoral-distal bypass with posterior tibial artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6714221000006115,Femoro-posterior tibial artery bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6714321000006110,Femoro-proximal popliteal artery bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6714461000006110,Iliopopliteal bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
639531000006119,Emerg bypass leg artery by aorta/deep fem anastomosis NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6714541000006112,Aorto-profunda bifurcation bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
6933771000006113,Fluoroscopic angioplasty of infrapopliteal artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7088361000006112,Insertion of stent into cerebral artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7101121000006115,Angioplasty of carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7141551000006110,Fluoroscopic angiography of superficial femoral artery using contrast with insertion of stent,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7143161000006116,Percutaneous transluminal angioplasty of common femoral artery using fluoroscopic guidance,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7171201000006110,Angioplasty of common femoral artery using fluoroscopic guidance,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7353131000006119,Bypass of popliteal artery by anastomosis of popliteal artery to peroneal artery using prosthesis,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3361411000006119,Peroneal artery bypass graft with vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3465461000006113,Bifemoral bypass graft with vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
3592031000006112,Aortocoronary bypass for heart revascularization,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7515451000006112,Above knee femoral-popliteal artery bypass using autogenous vein graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
7640701000006112,Percutaneous transluminal angioplasty of lower limb artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
8270031000006111,Endoscopic robot assisted coronary artery bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
13931051000006110,Insertion of endovascular stent into artery of lower limb,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
14164951000006116,Sequential anastomosis of left internal thoracic artery from second diagonal branch of anterior descending branch of left coronary artery to left anterior descending artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
12120241000006118,Anastomosis of femoral artery to popliteal artery for revision of existing femoral bypass,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
4214851000006113,Femoropopliteal bypass graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
865211000006110,Heart: int. mammary A implant,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
271614015,Endarterectomy of vertebral artery NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2845491000006113,Intracranial thrombectomy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2845501000006117,Thrombectomy of intracranial artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5040301000006115,Percutaneous directional coronary atherectomy,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048891000006117,Endarterectomy of external iliac artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5048901000006118,EIA - Endarterectomy of the external iliac artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5049521000006110,PFA - Thrombolysis of the profunda femoris artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5049841000006118,Aortic bifurcation graft,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
173491000006119,Replace aneurysm fem art by fem/peron art anast c prosth NEC,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5051711000006110,Revascularisation of foot,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5570821000006118,Myocardial revascularisation,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5570831000006115,Myocardial revascularization,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
5592861000006115,Percutaneous endarterectomy of internal carotid artery,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
2967551000006110,Femoral-anterior tibial artery bypass graft with vein,,,,,,,,,,,DAAR_2025_004_ascvd_codes (2).txt
